session_id,user_id,session_start,session_end,session_date,event_count
sess_00304,user_0041,2024-07-15 08:32:00,2024-07-15 08:50:00,2024-07-15,4
sess_00305,user_0041,2024-11-03 18:41:00,2024-11-03 19:07:00,2024-11-03,6
sess_00306,user_0041,2024-10-22 12:09:00,2024-10-22 13:11:00,2024-10-22,3
sess_00307,user_0041,2024-09-05 17:03:00,2024-09-05 17:18:00,2024-09-05,6
sess_00308,user_0041,2024-07-16 15:42:00,2024-07-16 15:49:00,2024-07-16,7
sess_00309,user_0041,2024-06-26 09:47:00,2024-06-26 10:20:00,2024-06-26,7
sess_00310,user_0041,2024-12-19 12:20:00,2024-12-19 12:25:00,2024-12-19,6
sess_00311,user_0041,2024-08-08 11:11:00,2024-08-08 11:18:00,2024-08-08,2
sess_00312,user_0041,2024-12-11 09:27:00,2024-12-11 09:28:00,2024-12-11,6
sess_00313,user_0041,2024-10-22 15:44:00,2024-10-22 15:44:00,2024-10-22,5
sess_00314,user_0041,2024-11-26 13:44:00,2024-11-26 14:38:00,2024-11-26,3
sess_00315,user_0042,2024-06-17 09:52:00,2024-06-17 10:05:00,2024-06-17,2
sess_00316,user_0042,2024-06-27 15:41:00,2024-06-27 15:52:00,2024-06-27,3
sess_00317,user_0042,2024-12-12 11:05:00,2024-12-12 11:10:00,2024-12-12,4
sess_00318,user_0043,2024-09-22 19:44:00,2024-09-22 19:47:00,2024-09-22,5
sess_00319,user_0043,2024-10-04 12:36:00,2024-10-04 12:39:00,2024-10-04,8
sess_00320,user_0043,2024-10-27 08:31:00,2024-10-27 08:36:00,2024-10-27,5
sess_00321,user_0043,2024-12-16 11:45:00,2024-12-16 11:54:00,2024-12-16,2
sess_00322,user_0043,2024-11-02 16:04:00,2024-11-02 16:27:00,2024-11-02,4
sess_00323,user_0043,2024-11-10 15:44:00,2024-11-10 16:01:00,2024-11-10,3
sess_00324,user_0044,2024-11-16 15:14:00,2024-11-16 15:20:00,2024-11-16,6
sess_00325,user_0044,2024-11-09 19:45:00,2024-11-09 20:46:00,2024-11-09,5
sess_00326,user_0044,2024-11-08 19:47:00,2024-11-08 20:03:00,2024-11-08,2
sess_00327,user_0044,2024-10-28 10:38:00,2024-10-28 10:54:00,2024-10-28,5
sess_00328,user_0044,2024-12-13 08:01:00,2024-12-13 08:18:00,2024-12-13,4
sess_00329,user_0045,2024-04-27 13:27:00,2024-04-27 13:31:00,2024-04-27,2
sess_00330,user_0045,2024-07-18 15:16:00,2024-07-18 15:19:00,2024-07-18,4
sess_00331,user_0045,2024-06-11 19:55:00,2024-06-11 20:00:00,2024-06-11,6
sess_00332,user_0045,2024-05-21 09:50:00,2024-05-21 10:07:00,2024-05-21,6
sess_00333,user_0045,2024-05-25 11:58:00,2024-05-25 11:58:00,2024-05-25,3
sess_00334,user_0046,2024-12-05 19:55:00,2024-12-05 19:55:00,2024-12-05,2
sess_00335,user_0046,2024-09-12 10:07:00,2024-09-12 10:07:00,2024-09-12,8
sess_00336,user_0046,2024-06-20 09:17:00,2024-06-20 09:17:00,2024-06-20,4
sess_00337,user_0046,2024-12-21 14:50:00,2024-12-21 15:09:00,2024-12-21,3
sess_00338,user_0047,2024-12-30 20:43:00,2024-12-30 20:56:00,2024-12-30,4
sess_00339,user_0047,2024-12-30 09:05:00,2024-12-30 09:11:00,2024-12-30,4
sess_00340,user_0047,2024-11-28 20:02:00,2024-11-28 20:02:00,2024-11-28,7
sess_00341,user_0048,2024-12-21 12:46:00,2024-12-21 12:59:00,2024-12-21,7
sess_00342,user_0048,2024-12-26 14:28:00,2024-12-26 14:41:00,2024-12-26,7
sess_00343,user_0048,2024-12-29 18:25:00,2024-12-29 18:28:00,2024-12-29,8
sess_00344,user_0048,2024-12-27 10:33:00,2024-12-27 10:44:00,2024-12-27,6
sess_00345,user_0048,2024-12-14 20:40:00,2024-12-14 20:48:00,2024-12-14,3
sess_00346,user_0048,2024-12-21 17:16:00,2024-12-21 17:31:00,2024-12-21,3
sess_00347,user_0048,2024-12-07 19:03:00,2024-12-07 19:24:00,2024-12-07,8
sess_00348,user_0049,2024-10-23 15:21:00,2024-10-23 15:21:00,2024-10-23,3
sess_00349,user_0049,2024-12-30 17:14:00,2024-12-30 17:22:00,2024-12-30,4
sess_00350,user_0049,2024-12-10 16:47:00,2024-12-10 17:03:00,2024-12-10,3
sess_00351,user_0049,2024-11-16 20:23:00,2024-11-16 20:36:00,2024-11-16,5
sess_00352,user_0049,2024-10-30 14:56:00,2024-10-30 15:28:00,2024-10-30,3
sess_00353,user_0049,2024-12-09 18:33:00,2024-12-09 18:53:00,2024-12-09,5
sess_00354,user_0049,2024-12-25 18:27:00,2024-12-25 18:30:00,2024-12-25,5
sess_00355,user_0050,2024-10-29 10:45:00,2024-10-29 10:45:00,2024-10-29,6
sess_00356,user_0050,2024-09-21 16:23:00,2024-09-21 16:30:00,2024-09-21,2
sess_00357,user_0051,2024-08-18 17:18:00,2024-08-18 17:18:00,2024-08-18,2
sess_00358,user_0051,2024-08-19 12:23:00,2024-08-19 12:45:00,2024-08-19,4
sess_00359,user_0051,2024-04-23 20:37:00,2024-04-23 21:55:00,2024-04-23,5
sess_00360,user_0051,2024-10-18 08:07:00,2024-10-18 08:31:00,2024-10-18,6
sess_00361,user_0051,2024-11-26 15:57:00,2024-11-26 16:09:00,2024-11-26,4
sess_00362,user_0051,2024-04-21 16:40:00,2024-04-21 17:08:00,2024-04-21,5
sess_00363,user_0051,2024-12-26 18:39:00,2024-12-26 18:55:00,2024-12-26,5
sess_00364,user_0051,2024-09-24 19:17:00,2024-09-24 19:40:00,2024-09-24,7
sess_00365,user_0051,2024-11-23 09:12:00,2024-11-23 10:34:00,2024-11-23,6
sess_00366,user_0051,2024-10-11 16:57:00,2024-10-11 17:05:00,2024-10-11,2
sess_00367,user_0051,2024-11-09 10:01:00,2024-11-09 11:25:00,2024-11-09,4
sess_00368,user_0051,2024-11-10 17:20:00,2024-11-10 18:25:00,2024-11-10,5
sess_00369,user_0051,2024-05-13 14:01:00,2024-05-13 14:07:00,2024-05-13,8
sess_00370,user_0051,2024-07-06 10:11:00,2024-07-06 10:11:00,2024-07-06,1
sess_00371,user_0052,2024-11-06 18:10:00,2024-11-06 18:10:00,2024-11-06,2
sess_00372,user_0053,2024-12-28 08:19:00,2024-12-28 08:19:00,2024-12-28,5
sess_00373,user_0053,2024-11-29 14:52:00,2024-11-29 14:52:00,2024-11-29,2
sess_00374,user_0053,2024-12-31 17:37:00,2024-12-31 17:48:00,2024-12-31,3
sess_00375,user_0054,2024-07-20 08:20:00,2024-07-20 08:20:00,2024-07-20,5
sess_00376,user_0054,2024-10-22 11:58:00,2024-10-22 12:00:00,2024-10-22,2
sess_00377,user_0054,2024-10-10 18:06:00,2024-10-10 18:24:00,2024-10-10,3
sess_00378,user_0054,2024-08-25 15:05:00,2024-08-25 15:05:00,2024-08-25,7
sess_00379,user_0055,2024-12-26 15:02:00,2024-12-26 15:23:00,2024-12-26,2
sess_00380,user_0055,2024-12-28 12:41:00,2024-12-28 12:46:00,2024-12-28,3
sess_00381,user_0055,2024-12-24 12:38:00,2024-12-24 12:40:00,2024-12-24,4
sess_00382,user_0055,2024-12-25 12:02:00,2024-12-25 12:21:00,2024-12-25,3
sess_00383,user_0055,2024-12-11 14:44:00,2024-12-11 14:56:00,2024-12-11,2
sess_00384,user_0055,2024-12-17 14:13:00,2024-12-17 14:56:00,2024-12-17,6
sess_00385,user_0055,2024-12-30 13:21:00,2024-12-30 13:43:00,2024-12-30,3
sess_00386,user_0055,2024-12-31 10:41:00,2024-12-31 11:01:00,2024-12-31,2
sess_00387,user_0055,2024-12-09 18:11:00,2024-12-09 18:17:00,2024-12-09,5
sess_00388,user_0056,2024-02-13 16:01:00,2024-02-13 16:02:00,2024-02-13,8
sess_00389,user_0056,2024-12-26 08:07:00,2024-12-26 08:23:00,2024-12-26,5
sess_00390,user_0056,2024-01-15 20:17:00,2024-01-15 20:37:00,2024-01-15,7
sess_00391,user_0057,2024-05-07 12:31:00,2024-05-07 13:30:00,2024-05-07,7
sess_00392,user_0057,2024-12-31 15:10:00,2024-12-31 15:15:00,2024-12-31,6
sess_00393,user_0057,2024-06-23 19:04:00,2024-06-23 19:08:00,2024-06-23,3
sess_00394,user_0057,2024-09-06 11:54:00,2024-09-06 12:10:00,2024-09-06,4
sess_00395,user_0058,2024-05-05 14:41:00,2024-05-05 14:46:00,2024-05-05,7
sess_00396,user_0058,2024-09-01 15:23:00,2024-09-01 15:56:00,2024-09-01,6
sess_00397,user_0058,2024-07-24 08:25:00,2024-07-24 08:44:00,2024-07-24,3
sess_00398,user_0059,2024-11-23 19:27:00,2024-11-23 19:39:00,2024-11-23,2
sess_00399,user_0059,2024-11-30 12:04:00,2024-11-30 12:57:00,2024-11-30,7
sess_00400,user_0059,2024-11-30 12:15:00,2024-11-30 12:46:00,2024-11-30,2
sess_00401,user_0059,2024-11-30 08:52:00,2024-11-30 08:55:00,2024-11-30,4
sess_00402,user_0059,2024-12-18 15:48:00,2024-12-18 16:40:00,2024-12-18,2
sess_00403,user_0059,2024-11-14 08:58:00,2024-11-14 09:13:00,2024-11-14,2
sess_00404,user_0059,2024-12-23 09:50:00,2024-12-23 10:42:00,2024-12-23,3
sess_00405,user_0059,2024-12-18 18:27:00,2024-12-18 18:35:00,2024-12-18,2
sess_00406,user_0059,2024-12-14 08:18:00,2024-12-14 09:46:00,2024-12-14,8
sess_00407,user_0059,2024-12-18 08:29:00,2024-12-18 08:46:00,2024-12-18,5
sess_00408,user_0059,2024-12-20 18:50:00,2024-12-20 18:50:00,2024-12-20,2
sess_00409,user_0059,2024-12-16 11:06:00,2024-12-16 11:59:00,2024-12-16,2
sess_00410,user_0059,2024-11-13 17:50:00,2024-11-13 17:53:00,2024-11-13,8
sess_00411,user_0060,2024-11-02 11:08:00,2024-11-02 11:12:00,2024-11-02,8
sess_00412,user_0060,2024-11-24 12:37:00,2024-11-24 13:13:00,2024-11-24,6
sess_00413,user_0060,2024-11-26 08:33:00,2024-11-26 09:10:00,2024-11-26,6
sess_00414,user_0060,2024-12-03 13:12:00,2024-12-03 13:20:00,2024-12-03,3
sess_00415,user_0061,2024-10-25 17:44:00,2024-10-25 18:09:00,2024-10-25,4
sess_00416,user_0061,2024-09-30 13:10:00,2024-09-30 13:20:00,2024-09-30,2
sess_00417,user_0061,2024-03-21 15:14:00,2024-03-21 15:20:00,2024-03-21,2
sess_00418,user_0061,2024-10-24 17:13:00,2024-10-24 17:21:00,2024-10-24,3
sess_00419,user_0061,2024-09-08 11:25:00,2024-09-08 11:51:00,2024-09-08,3
sess_00420,user_0061,2024-08-30 08:35:00,2024-08-30 08:59:00,2024-08-30,2
sess_00421,user_0061,2024-06-07 18:37:00,2024-06-07 19:24:00,2024-06-07,8
sess_00422,user_0061,2024-07-12 19:11:00,2024-07-12 19:51:00,2024-07-12,4
sess_00423,user_0061,2024-05-29 12:58:00,2024-05-29 12:59:00,2024-05-29,2
sess_00424,user_0061,2024-05-09 14:41:00,2024-05-09 15:01:00,2024-05-09,8
sess_00425,user_0061,2024-05-26 16:51:00,2024-05-26 16:52:00,2024-05-26,6
sess_00426,user_0061,2024-06-06 16:24:00,2024-06-06 16:47:00,2024-06-06,7
sess_00427,user_0061,2024-12-25 11:54:00,2024-12-25 12:10:00,2024-12-25,6
sess_00428,user_0061,2024-07-21 10:54:00,2024-07-21 11:57:00,2024-07-21,6
sess_00429,user_0061,2024-04-02 10:32:00,2024-04-02 10:44:00,2024-04-02,5
sess_00430,user_0061,2024-08-11 19:23:00,2024-08-11 19:26:00,2024-08-11,6
sess_00431,user_0061,2024-12-23 18:02:00,2024-12-23 18:05:00,2024-12-23,3
sess_00432,user_0061,2024-06-28 14:13:00,2024-06-28 14:50:00,2024-06-28,4
sess_00433,user_0061,2024-09-07 12:35:00,2024-09-07 12:51:00,2024-09-07,2
sess_00434,user_0061,2024-07-29 15:33:00,2024-07-29 15:35:00,2024-07-29,4
sess_00435,user_0061,2024-08-19 14:28:00,2024-08-19 14:30:00,2024-08-19,5
sess_00436,user_0061,2024-09-11 08:11:00,2024-09-11 08:44:00,2024-09-11,5
sess_00437,user_0062,2024-05-27 20:17:00,2024-05-27 20:17:00,2024-05-27,3
sess_00438,user_0062,2024-05-06 16:12:00,2024-05-06 16:44:00,2024-05-06,4
sess_00439,user_0062,2024-09-04 11:45:00,2024-09-04 12:10:00,2024-09-04,6
sess_00440,user_0062,2024-10-11 20:25:00,2024-10-11 20:26:00,2024-10-11,5
sess_00441,user_0062,2024-07-02 14:14:00,2024-07-02 14:15:00,2024-07-02,3
sess_00442,user_0063,2024-12-12 15:46:00,2024-12-12 16:42:00,2024-12-12,8
sess_00443,user_0063,2024-11-03 16:01:00,2024-11-03 16:06:00,2024-11-03,4
sess_00444,user_0063,2024-12-10 08:31:00,2024-12-10 08:36:00,2024-12-10,8
sess_00445,user_0064,2024-10-13 20:02:00,2024-10-13 20:18:00,2024-10-13,3
sess_00446,user_0064,2024-12-11 17:58:00,2024-12-11 18:34:00,2024-12-11,6
sess_00447,user_0064,2024-08-27 11:30:00,2024-08-27 12:02:00,2024-08-27,2
sess_00448,user_0064,2024-09-13 18:57:00,2024-09-13 19:12:00,2024-09-13,4
sess_00449,user_0064,2024-07-05 08:52:00,2024-07-05 08:58:00,2024-07-05,7
sess_00450,user_0064,2024-08-27 12:13:00,2024-08-27 12:13:00,2024-08-27,1
sess_00451,user_0065,2024-11-10 08:23:00,2024-11-10 08:53:00,2024-11-10,6
sess_00452,user_0065,2024-05-18 10:34:00,2024-05-18 10:50:00,2024-05-18,5
sess_00453,user_0065,2024-07-06 12:27:00,2024-07-06 12:38:00,2024-07-06,8
sess_00454,user_0065,2024-11-12 12:12:00,2024-11-12 12:41:00,2024-11-12,2
sess_00455,user_0065,2024-10-13 17:51:00,2024-10-13 17:52:00,2024-10-13,3
sess_00456,user_0065,2024-11-29 15:29:00,2024-11-29 15:42:00,2024-11-29,6
sess_00457,user_0065,2024-08-22 14:39:00,2024-08-22 14:39:00,2024-08-22,8
sess_00458,user_0065,2024-06-24 19:36:00,2024-06-24 19:43:00,2024-06-24,2
sess_00459,user_0065,2024-04-14 11:56:00,2024-04-14 11:56:00,2024-04-14,8
sess_00460,user_0065,2024-12-31 09:23:00,2024-12-31 09:24:00,2024-12-31,2
sess_00461,user_0065,2024-09-05 14:28:00,2024-09-05 14:30:00,2024-09-05,3
sess_00462,user_0066,2024-03-16 18:44:00,2024-03-16 19:14:00,2024-03-16,7
sess_00463,user_0066,2024-06-15 09:45:00,2024-06-15 10:16:00,2024-06-15,3
sess_00464,user_0066,2024-03-13 09:35:00,2024-03-13 10:00:00,2024-03-13,7
sess_00465,user_0066,2024-02-17 17:06:00,2024-02-17 18:22:00,2024-02-17,3
sess_00466,user_0066,2024-08-26 10:04:00,2024-08-26 10:17:00,2024-08-26,7
sess_00467,user_0066,2024-02-25 18:34:00,2024-02-25 18:41:00,2024-02-25,3
sess_00468,user_0066,2024-11-01 18:42:00,2024-11-01 19:42:00,2024-11-01,7
sess_00469,user_0066,2024-08-19 20:12:00,2024-08-19 20:17:00,2024-08-19,3
sess_00470,user_0066,2024-02-16 14:01:00,2024-02-16 14:58:00,2024-02-16,2
sess_00471,user_0066,2024-03-11 11:56:00,2024-03-11 11:56:00,2024-03-11,2
sess_00472,user_0066,2024-03-01 14:32:00,2024-03-01 15:33:00,2024-03-01,2
sess_00473,user_0066,2024-12-24 11:39:00,2024-12-24 11:39:00,2024-12-24,3
sess_00474,user_0066,2024-04-09 11:13:00,2024-04-09 11:51:00,2024-04-09,2
sess_00475,user_0066,2024-02-15 14:41:00,2024-02-15 15:00:00,2024-02-15,4
sess_00476,user_0066,2024-03-12 18:52:00,2024-03-12 21:01:00,2024-03-12,4
sess_00477,user_0066,2024-05-29 14:19:00,2024-05-29 14:20:00,2024-05-29,8
sess_00478,user_0066,2024-12-11 13:40:00,2024-12-11 14:04:00,2024-12-11,7
sess_00479,user_0066,2024-02-17 17:58:00,2024-02-17 19:38:00,2024-02-17,6
sess_00480,user_0066,2024-02-14 11:01:00,2024-02-14 11:21:00,2024-02-14,6
sess_00481,user_0066,2024-03-09 10:23:00,2024-03-09 10:50:00,2024-03-09,5
sess_00482,user_0066,2024-02-27 11:59:00,2024-02-27 12:34:00,2024-02-27,7
sess_00483,user_0066,2024-02-28 16:50:00,2024-02-28 17:06:00,2024-02-28,5
sess_00484,user_0066,2024-05-23 16:03:00,2024-05-23 16:31:00,2024-05-23,6
sess_00485,user_0067,2024-07-09 09:55:00,2024-07-09 10:05:00,2024-07-09,5
sess_00486,user_0067,2024-08-09 09:11:00,2024-08-09 09:39:00,2024-08-09,6
sess_00487,user_0068,2024-04-14 19:12:00,2024-04-14 19:12:00,2024-04-14,3
sess_00488,user_0068,2024-06-24 12:36:00,2024-06-24 12:44:00,2024-06-24,5
sess_00489,user_0068,2024-07-23 14:24:00,2024-07-23 15:34:00,2024-07-23,3
sess_00490,user_0068,2024-11-28 19:27:00,2024-11-28 20:34:00,2024-11-28,8
sess_00491,user_0068,2024-04-08 16:46:00,2024-04-08 17:00:00,2024-04-08,3
sess_00492,user_0068,2024-09-09 12:24:00,2024-09-09 12:51:00,2024-09-09,6
sess_00493,user_0068,2024-04-30 10:58:00,2024-04-30 11:05:00,2024-04-30,3
sess_00494,user_0068,2024-07-30 15:25:00,2024-07-30 15:30:00,2024-07-30,5
sess_00495,user_0068,2024-11-17 09:26:00,2024-11-17 09:36:00,2024-11-17,2
sess_00496,user_0068,2024-11-05 10:12:00,2024-11-05 10:25:00,2024-11-05,8
sess_00497,user_0068,2024-08-25 19:15:00,2024-08-25 19:35:00,2024-08-25,3
sess_00498,user_0068,2024-07-24 18:45:00,2024-07-24 18:46:00,2024-07-24,7
sess_00499,user_0068,2024-11-24 17:42:00,2024-11-24 19:34:00,2024-11-24,8
sess_00500,user_0068,2024-03-02 16:58:00,2024-03-02 18:37:00,2024-03-02,3
sess_00501,user_0068,2024-05-29 19:19:00,2024-05-29 19:53:00,2024-05-29,6
sess_00502,user_0068,2024-03-06 09:40:00,2024-03-06 10:01:00,2024-03-06,6
sess_00503,user_0068,2024-01-24 10:52:00,2024-01-24 11:01:00,2024-01-24,5
sess_00504,user_0068,2024-12-21 12:46:00,2024-12-21 13:32:00,2024-12-21,5
sess_00505,user_0068,2024-05-01 15:11:00,2024-05-01 15:44:00,2024-05-01,6
sess_00506,user_0068,2024-04-23 20:48:00,2024-04-23 20:52:00,2024-04-23,3
sess_00507,user_0068,2024-12-05 09:55:00,2024-12-05 11:07:00,2024-12-05,7
sess_00508,user_0069,2024-12-26 11:30:00,2024-12-26 12:18:00,2024-12-26,5
sess_00509,user_0069,2024-10-13 18:37:00,2024-10-13 20:08:00,2024-10-13,8
sess_00510,user_0069,2024-11-16 15:30:00,2024-11-16 16:09:00,2024-11-16,8
sess_00511,user_0069,2024-11-28 18:25:00,2024-11-28 18:51:00,2024-11-28,5
sess_00512,user_0069,2024-10-13 15:55:00,2024-10-13 16:10:00,2024-10-13,7
sess_00513,user_0069,2024-11-13 13:28:00,2024-11-13 14:46:00,2024-11-13,6
sess_00514,user_0069,2024-11-23 08:40:00,2024-11-23 09:32:00,2024-11-23,4
sess_00515,user_0069,2024-12-14 14:47:00,2024-12-14 14:47:00,2024-12-14,6
sess_00516,user_0069,2024-11-19 17:12:00,2024-11-19 17:12:00,2024-11-19,7
sess_00517,user_0069,2024-10-24 12:53:00,2024-10-24 13:06:00,2024-10-24,7
sess_00518,user_0069,2024-11-12 11:13:00,2024-11-12 11:51:00,2024-11-12,3
sess_00519,user_0069,2024-10-16 10:59:00,2024-10-16 12:53:00,2024-10-16,4
sess_00520,user_0069,2024-12-12 18:07:00,2024-12-12 18:11:00,2024-12-12,7
sess_00521,user_0069,2024-12-28 09:41:00,2024-12-28 10:04:00,2024-12-28,4
sess_00522,user_0069,2024-12-07 20:14:00,2024-12-07 20:24:00,2024-12-07,3
sess_00523,user_0069,2024-10-27 09:21:00,2024-10-27 11:05:00,2024-10-27,7
sess_00524,user_0069,2024-11-30 17:47:00,2024-11-30 18:19:00,2024-11-30,2
sess_00525,user_0070,2024-12-03 14:27:00,2024-12-03 15:14:00,2024-12-03,4
sess_00526,user_0070,2024-09-29 11:06:00,2024-09-29 11:23:00,2024-09-29,5
sess_00527,user_0070,2024-12-28 12:53:00,2024-12-28 13:05:00,2024-12-28,3
sess_00528,user_0070,2024-07-12 10:47:00,2024-07-12 10:56:00,2024-07-12,7
sess_00529,user_0070,2024-12-04 19:36:00,2024-12-04 19:37:00,2024-12-04,5
sess_00530,user_0070,2024-11-24 13:09:00,2024-11-24 14:10:00,2024-11-24,8
sess_00531,user_0070,2024-10-16 10:01:00,2024-10-16 10:49:00,2024-10-16,6
sess_00532,user_0070,2024-08-09 09:33:00,2024-08-09 12:07:00,2024-08-09,7
sess_00533,user_0070,2024-11-09 20:37:00,2024-11-09 23:14:00,2024-11-09,8
sess_00534,user_0070,2024-07-14 10:13:00,2024-07-14 10:31:00,2024-07-14,3
sess_00535,user_0070,2024-12-06 17:06:00,2024-12-06 17:49:00,2024-12-06,7
sess_00536,user_0070,2024-08-30 10:03:00,2024-08-30 10:53:00,2024-08-30,2
sess_00537,user_0070,2024-09-29 14:09:00,2024-09-29 15:05:00,2024-09-29,7
sess_00538,user_0070,2024-10-24 17:11:00,2024-10-24 17:18:00,2024-10-24,7
sess_00539,user_0070,2024-05-31 09:05:00,2024-05-31 09:15:00,2024-05-31,2
sess_00540,user_0070,2024-12-19 16:14:00,2024-12-19 16:16:00,2024-12-19,2
sess_00541,user_0070,2024-09-24 15:17:00,2024-09-24 16:48:00,2024-09-24,7
sess_00542,user_0070,2024-06-02 09:20:00,2024-06-02 09:36:00,2024-06-02,2
sess_00543,user_0070,2024-11-25 19:01:00,2024-11-25 19:08:00,2024-11-25,5
sess_00544,user_0070,2024-12-01 17:34:00,2024-12-01 18:06:00,2024-12-01,7
sess_00545,user_0070,2024-08-23 20:20:00,2024-08-23 20:36:00,2024-08-23,2
sess_00546,user_0070,2024-06-22 18:10:00,2024-06-22 18:17:00,2024-06-22,2
sess_00547,user_0070,2024-11-09 08:05:00,2024-11-09 08:07:00,2024-11-09,2
sess_00548,user_0070,2024-09-17 10:27:00,2024-09-17 10:59:00,2024-09-17,7
sess_00549,user_0070,2024-08-22 10:36:00,2024-08-22 10:36:00,2024-08-22,1
sess_00550,user_0071,2024-11-18 16:32:00,2024-11-18 16:46:00,2024-11-18,3
sess_00551,user_0071,2024-04-18 10:19:00,2024-04-18 10:28:00,2024-04-18,8
sess_00552,user_0071,2024-11-26 14:04:00,2024-11-26 14:27:00,2024-11-26,6
sess_00553,user_0071,2024-05-22 18:27:00,2024-05-22 18:36:00,2024-05-22,4
sess_00554,user_0072,2024-12-28 19:41:00,2024-12-28 19:59:00,2024-12-28,3
sess_00555,user_0072,2024-12-24 17:10:00,2024-12-24 18:08:00,2024-12-24,5
sess_00556,user_0072,2024-12-27 11:04:00,2024-12-27 11:17:00,2024-12-27,4
sess_00557,user_0072,2024-12-21 09:21:00,2024-12-21 09:25:00,2024-12-21,7
sess_00558,user_0072,2024-12-11 14:14:00,2024-12-11 14:14:00,2024-12-11,5
sess_00559,user_0072,2024-12-17 17:52:00,2024-12-17 18:34:00,2024-12-17,8
sess_00560,user_0072,2024-12-11 08:10:00,2024-12-11 08:34:00,2024-12-11,4
sess_00561,user_0072,2024-12-29 20:34:00,2024-12-29 21:09:00,2024-12-29,6
sess_00562,user_0072,2024-12-29 16:45:00,2024-12-29 16:50:00,2024-12-29,3
sess_00563,user_0072,2024-12-31 12:03:00,2024-12-31 12:07:00,2024-12-31,7
sess_00564,user_0072,2024-12-19 20:29:00,2024-12-19 20:29:00,2024-12-19,6
sess_00565,user_0072,2024-12-10 12:26:00,2024-12-10 12:39:00,2024-12-10,8
sess_00566,user_0072,2024-12-10 19:18:00,2024-12-10 19:43:00,2024-12-10,6
sess_00567,user_0072,2024-12-24 18:43:00,2024-12-24 18:57:00,2024-12-24,6
sess_00568,user_0072,2024-12-31 08:45:00,2024-12-31 09:01:00,2024-12-31,5
sess_00569,user_0072,2024-12-09 17:28:00,2024-12-09 18:22:00,2024-12-09,3
sess_00570,user_0072,2024-12-19 10:32:00,2024-12-19 10:42:00,2024-12-19,4
sess_00571,user_0072,2024-12-19 09:21:00,2024-12-19 09:42:00,2024-12-19,7
sess_00572,user_0072,2024-12-14 08:47:00,2024-12-14 09:32:00,2024-12-14,7
sess_00573,user_0072,2024-12-27 15:03:00,2024-12-27 15:15:00,2024-12-27,4
sess_00574,user_0072,2024-12-19 09:00:00,2024-12-19 09:25:00,2024-12-19,4
sess_00575,user_0072,2024-12-21 15:12:00,2024-12-21 15:46:00,2024-12-21,2
sess_00576,user_0072,2024-12-12 14:07:00,2024-12-12 15:30:00,2024-12-12,5
sess_00577,user_0072,2024-12-19 12:23:00,2024-12-19 12:27:00,2024-12-19,5
sess_00578,user_0072,2024-12-29 15:10:00,2024-12-29 16:10:00,2024-12-29,3
sess_00579,user_0072,2024-12-30 11:07:00,2024-12-30 11:22:00,2024-12-30,3
sess_00580,user_0072,2024-12-21 19:21:00,2024-12-21 19:26:00,2024-12-21,2
sess_00581,user_0072,2024-12-23 18:17:00,2024-12-23 18:27:00,2024-12-23,2
sess_00582,user_0073,2024-04-30 13:48:00,2024-04-30 14:38:00,2024-04-30,8
sess_00583,user_0073,2024-08-19 16:00:00,2024-08-19 16:08:00,2024-08-19,8
sess_00584,user_0074,2024-09-13 20:27:00,2024-09-13 20:30:00,2024-09-13,3
sess_00585,user_0074,2024-10-09 11:17:00,2024-10-09 11:30:00,2024-10-09,8
sess_00586,user_0075,2024-12-08 11:54:00,2024-12-08 11:57:00,2024-12-08,6
sess_00587,user_0075,2024-12-09 10:27:00,2024-12-09 10:27:00,2024-12-09,2
sess_00588,user_0075,2024-12-30 08:24:00,2024-12-30 08:25:00,2024-12-30,5
sess_00589,user_0076,2024-09-29 14:41:00,2024-09-29 14:42:00,2024-09-29,2
sess_00590,user_0076,2024-08-23 12:22:00,2024-08-23 12:23:00,2024-08-23,7
sess_00591,user_0076,2024-11-07 19:20:00,2024-11-07 19:21:00,2024-11-07,3
sess_00592,user_0076,2024-10-24 09:27:00,2024-10-24 09:37:00,2024-10-24,3
sess_00593,user_0076,2024-08-07 09:06:00,2024-08-07 09:08:00,2024-08-07,5
sess_00594,user_0077,2024-11-15 16:38:00,2024-11-15 16:48:00,2024-11-15,4
sess_00595,user_0077,2024-07-10 09:08:00,2024-07-10 10:15:00,2024-07-10,7
sess_00596,user_0077,2024-07-13 09:34:00,2024-07-13 09:52:00,2024-07-13,6
sess_00597,user_0077,2024-06-29 10:12:00,2024-06-29 10:42:00,2024-06-29,5
sess_00598,user_0077,2024-10-10 18:45:00,2024-10-10 18:48:00,2024-10-10,2
sess_00599,user_0077,2024-10-03 16:59:00,2024-10-03 17:04:00,2024-10-03,6
sess_00600,user_0077,2024-11-09 08:50:00,2024-11-09 08:50:00,2024-11-09,7
sess_00601,user_0077,2024-12-27 16:24:00,2024-12-27 16:29:00,2024-12-27,6
sess_00602,user_0077,2024-07-28 17:13:00,2024-07-28 17:22:00,2024-07-28,6
sess_00603,user_0077,2024-08-13 12:45:00,2024-08-13 12:49:00,2024-08-13,4
sess_00604,user_0077,2024-11-01 11:18:00,2024-11-01 11:19:00,2024-11-01,2
sess_00605,user_0077,2024-08-28 10:17:00,2024-08-28 10:20:00,2024-08-28,8
sess_00606,user_0078,2024-06-05 19:56:00,2024-06-05 20:03:00,2024-06-05,6
